"show_id","type","title","director","cast","country","date_added","release_year","rating","duration","listed_in","description","gender","Race","votes","IMDB","tomato","gender_num","race_num","type_num"
81029647,"TV Show","Slobby's World","","Robert Hall","United States",2018,2018,"TV-MA","1 Season","Reality TV","Welcome to the irreverent world of Robert Hall – aka Slobby Robby – a pop culture junkie who buys and sells collectable goods from the '80s and '90s.","","",204,5.8,NA,3,6,2
80135586,"Movie","Beary Tales","","","United States",2017,2013,"TV-G","52 min","Children & Family Movies, Documentaries, International Movies","A well-known wildlife photographer living alone in the Bohemian Forest finds himself playing mama bear to a pair of abandoned cubs.","","",60,8.2,NA,3,6,1
80077977,"TV Show","The Ranch","","Ashton Kutcher, Sam Elliott, Debra Winger, Elisha Cuthbert, Kelli Goss, Wilmer Valderrama, Danny Masterson","United States",2019,2019,"TV-MA","7 Seasons","TV Comedies","Being a pro athlete didn't pan out for Colt. Now he's helping his dad and brother keep the ranch afloat, and figuring out how he fits into the family.","","",31474,7.5,NA,3,6,2
81169145,"TV Show","Narcoworld: Dope Stories","","","United States",2019,2019,"TV-MA","1 Season","Crime TV Shows, Docuseries","Ride along as police officers and drug smugglers go toe-to-toe, trying to outwit each other in locales around the world.","","",192,6.6,NA,3,6,2
81069393,"TV Show","Surviving R. Kelly","","R. Kelly","United States",2019,2019,"TV-MA","1 Season","Docuseries","In this documentary series on the tangled history of allegations against musician R. Kelly, women give detailed accounts of sexual and mental abuse.","Female","Black",3221,7.6,95,1,1,2
80096984,"Movie","Amateur","Ryan Koo","Michael Rainey Jr., Josh Charles, Brian White, Sharon Leal, Ashlee Brian, Corey Parker Robinson","United States",2018,2018,"TV-MA","96 min","Dramas, Independent Movies, Sports Movies","After he's recruited to an elite prep school, a 14-year-old basketball phenom is confronted by corruption and greed in amateur sports.","Male","Asian",3183,6.4,NA,0,2,1
70304246,"TV Show","Eastsiders","","Kit Williamson, Van Hansis, Constance Wu, Matthew McKelligon, John Halbach, Stephen Guarino","United States",2019,2018,"TV-MA","4 Seasons","TV Comedies, TV Dramas","Cal turns to his friends for help through a hilariously dark time when he discovers that his partner Thom's been cheating on him.","Male","White",1937,6.8,NA,0,0,2
80089198,"TV Show","Home: Adventures with Tip & Oh","","Rachel Crow, Mark Whitten, Ana Ortiz, Ron Funches, Matt Jones, Nolan North","United States",2018,2018,"TV-Y7","4 Seasons","Kids' TV, TV Comedies","A misfit alien named Oh moves in with Tip and her family, in a series that picks up the dynamic duo's adventures where the hit film left off.","Male","White",465,5.8,NA,0,0,2
70129374,"Movie","Winter's Bone","Debra Granik","Jennifer Lawrence, John Hawkes, Kevin Breznahan, Dale Dickey, Garret Dillahunt, Sheryl Lee, Lauren Sweetser, Tate Taylor","United States",2019,2010,"R","100 min","Dramas, Independent Movies","In this unflinching noir drama, a resilient teen goes on the trail of her missing, drug-dealing father when his absence threatens the family's safety.","Female","White",131791,7.2,94,1,0,1
81214223,"Movie","A Fairly Odd Summer","Savage Steve Holland","Drake Bell, Daniella Monet, David Lewis, Susanne Blakeslee, Daran Norris, Scott Baio, Devon Weigel, Ella Anderson, Carter Hastings","United States",2019,2014,"TV-G","68 min","Children & Family Movies, Comedies","In this live-action adventure, the gang heads to Hawaii, where Timmy learns the source of all fairy magic is in dangerous hands.","Male","White",395,3.9,NA,0,0,1
70251894,"Movie","The Conjuring","James Wan","Vera Farmiga, Patrick Wilson, Lili Taylor, Ron Livingston, Shanley Caswell, Hayley McFarland, Joey King, Mackenzie Foy, Kyla Deaver","United States",2018,2013,"R","112 min","Horror Movies, Thrillers","Based on true events, this spine-chiller tells the story of a New England family who begins having encounters with spirits in their farmhouse.","Male","Asian",421637,7.5,85,0,2,1
81214214,"Movie","The Massively Mixed-Up Middle School Mystery","Will Eisenberg","Garrett Ryan, Adam Hochstetter, Haley Tju, Brianne Tju, Jenna Ortega, Aaron Eisenberg, Celestial, Richard Balin","United States",2019,2015,"TV-G","40 min","Children & Family Movies, Comedies","After the school principal gets pranked, a curious crew of preteen super sleuths tests their detective skills to solve an underwater ruse.","Male","White",58,7.3,NA,0,0,1
80183328,"Movie","The Week Of","Robert Smigel","Adam Sandler, Chris Rock, Steve Buscemi, Rachel Dratch, Allison Strong, Roland Buck III, Katie Hartman, Chloe Himmelman, Jake Lippmann, Jim Barone, June Gable","United States",2018,2018,"TV-14","117 min","Comedies","Two fathers with clashing views about their children's upcoming wedding struggle to keep it together during the chaotic week before the big day.","Male","White",16578,5.1,27,0,0,1
70122316,"Movie","Blue Valentine","Derek Cianfrance","Ryan Gosling, Michelle Williams, Faith Wladyka, John Doman, Mike Vogel, Ben Shenkman, Jen Jones, Maryann Plunkett, Marshall Johnson, James Benatti, Barbara Troy, Carey Westbrook, Enid Graham","United States",2018,2010,"R","112 min","Dramas, Independent Movies, Romantic Movies","As Cindy and Dean muddle through their languishing marriage, they hearken back to the golden days when life was filled with possibility and romance.","Male","White",177441,7.4,87,0,0,1
70105370,"Movie","The Invention of Lying","Ricky Gervais, Matthew Robinson","Ricky Gervais, Jennifer Garner, Jonah Hill, Louis C.K., Jeffrey Tambor, Fionnula Flanagan, Rob Lowe, Tina Fey, Donna Sorbello, Stephanie March","United States",2020,2009,"PG-13","99 min","Comedies, Romantic Movies","In a world where no one fibs, a screenwriter gains fame and fortune – and maybe the girl of his dreams – by saying things that aren't true.","Male","White",116829,6.4,56,0,0,1
60020916,"Movie","Spy Kids","Robert Rodriguez","Antonio Banderas, Carla Gugino, Alan Cumming, Teri Hatcher, Cheech Marin, Danny Trejo, Robert Patrick, Tony Shalhoub, Alexa PenaVega, Daryl Sabara","United States",2019,2001,"PG","88 min","Children & Family Movies, Comedies","The tables are turned when pint-sized kids Carmen and Juni must rescue their secret-agent parents from the diabolical clutches of Alexander Minion.","Male","Latino",104354,5.4,93,0,3,1
60029032,"Movie","Melvin Goes to Dinner","Bob Odenkirk","Michael Blieden, Stephanie Courtney, Annabelle Gurwitch, Matt Price, David Cross, Maura Tierney, Kathleen Roll, Jack Black, Jenna Fischer, Fred Armisen","United States",2018,2003,"R","84 min","Comedies, Dramas, Independent Movies","When Melvin and his friends gather for dinner, their casual conversation takes a sharp turn as they begin to disclose raw truths about themselves.","Male","White",2470,6.9,100,0,0,1
70158332,"TV Show","Star Trek: Enterprise","","Scott Bakula, John Billingsley, Jolene Blalock, Dominic Keating, Anthony Montgomery, Linda Park, Connor Trinneer","United States",2017,2004,"TV-PG","4 Seasons","Classic & Cult TV, TV Action & Adventure, TV Sci-Fi & Fantasy","Capt. Archer and his crew explore space and discover human innovation-expanding technologies as they meet new alien races in this ""Star Trek"" prequel.","Male","White",43004,7.1,50,0,0,2
80189632,"TV Show","Charlie's Colorforms City","","Jacob Soley, Saara Chaudry, Tyler Barish, Zoe Hatz, Julie Lemieux, Joseph Motiki, Shoshana Sperling, Adrianna Di Liello, Deann Degruijter, Stacey DePass","United States",2019,2019,"TV-Y","1 Season","Kids' TV","Charlie creates fun stories using different shapes, and he needs your help! Take off for adventures in outer space, the Wild West – and right at home.","Male","White",77,8,NA,0,0,2
80144588,"TV Show","Women Behind Bars","","","United States",2016,2010,"TV-14","3 Seasons","Crime TV Shows, Docuseries","This reality series recounts true stories of women who have been convicted for murder, including an in-depth examination of each crime.","Male","Latino",509,6.6,NA,0,3,2
81157840,"Movie","The Game Changers","Louie Psihoyos","Arnold Schwarzenegger, Lewis Hamilton, James Wilks, Patrik Baboumian, Scott Jurek, Nimai Delgado, Morgan Mitchell, Rip Esselstyn, Dotsie Bausch, Damien Mander, Michael Thomas, Dr. Dean Ornish, David Goldman","United States",2019,2018,"TV-MA","86 min","Documentaries, Sports Movies","Special Forces trainer James Wilks asks elite athletes to compare the merits of meat, protein and plants for building strength. Spoiler: plants win.","Male","White",12834,7.9,70,0,0,1
80143794,"Movie","American Anarchist","Charlie Siskel","William Powell","United States",2017,2016,"TV-MA","81 min","Documentaries","This documentary profiles William Powell, who wrote the ""The Anarchist Cookbook"" in the early 1970s and spent his later life regretting his actions.","Male","White",1606,5.8,64,0,0,1
80057565,"Movie","The Sea of Trees","Gus Van Sant","Matthew McConaughey, Naomi Watts, Ken Watanabe, Katie Aselton, Jordan Gavaris","United States",2017,2015,"PG-13","111 min","Dramas","A brooding American unable to cope with personal crisis travels to ""suicide forest"" near Mount Fuji, where he meets a fellow lost wanderer.","Male","White",12502,6.1,15,0,0,1
80050007,"TV Show","The Mr. Peabody and Sherman Show","","Chris Parnell, Max Charles, Dieter Jansen, Da'Vine Joy Randolph","United States",2017,2017,"TV-Y7","4 Seasons","Kids' TV, TV Comedies","Mr. Peabody and Sherman host a zany late-night comedy show from a swanky penthouse, with time-traveling historical figures and a live audience.","Male","White",59733,5.6,80,0,0,2
70143825,"TV Show","Supernatural","Phil Sgriccia","Jared Padalecki, Jensen Ackles, Mark Sheppard, Misha Collins, Jim Beaver, Andrea Menard, Samantha Smith, Mark Pellegrino, Alexander Calvert","United States",2019,2019,"TV-14","14 Seasons","Classic & Cult TV, TV Action & Adventure, TV Horror","Siblings Dean and Sam crisscross the country, investigating paranormal activity and picking fights with demons, ghosts and monsters.","Male","White",371802,8.4,93,0,0,2
80000063,"TV Show","Red vs. Blue","","Burnie Burns, Jason Saldaña, Gustavo Sorola, Geoff Lazer Ramsey, Joel Heyman, Matt Hullum, Dan Godwin, Kathleen Zuelch, Yomary Cruz, Nathan Zellner","United States",2014,2015,"NR","13 Seasons","TV Action & Adventure, TV Comedies, TV Sci-Fi & Fantasy","This parody of first-person shooter games, military life and science-fiction films centers on a civil war fought in the middle of a desolate canyon.","Male","White",8720,8.3,NA,0,0,2
80057918,"TV Show","Lucifer","","Tom Ellis, Lauren German, Kevin Alejandro, D.B. Woodside, Lesley-Ann Brandt, Scarlett Estevez, Rachael Harris, Aimee Garcia, Tricia Helfer, Tom Welling, Jeremiah W. Birkett, Pej Vahdat, Michael Gladis","United States",2019,2019,"TV-14","4 Seasons","Crime TV Shows, TV Comedies, TV Dramas","Bored with being the Lord of Hell, the devil relocates to Los Angeles, where he opens a nightclub and forms a connection with a homicide detective.","Male","White",191049,8.2,87,0,0,2
80190148,"Movie","Annabelle Hooper and the Ghosts of Nantucket","Paul Serafini","Bailee Madison, Robert Capron, Rachel Resheff, Mavrick Moreno, Whitney Goin, Gary Weeks, Juliana Harkavy, Kevin B. McGlynn, Jamison Stern, Mia Matthews, Bianca Matthews","United States",2017,2016,"TV-PG","92 min","Children & Family Movies","While vacationing on picturesque Nantucket, a crafty teenage mystery writer contends with two thieves as she tries to solve a ghostly conundrum.","Male","White",577,5.6,NA,0,0,1
80225949,"TV Show","Norm Macdonald Has a Show","","","United States",2018,2018,"TV-MA","1 Season","Stand-Up Comedy & Talk Shows, TV Comedies","Comedian Norm Macdonald hosts his celebrity friends for casual conversations that range from silly to serious and take many unexpected turns.","Male","White",2711,8.7,40,0,0,2
81121185,"Movie","NOVA: Poisoned Water","Llewellyn M. Smith","Joe Morton","United States",2019,2017,"TV-PG","54 min","Documentaries","This documentary details how the water disaster in Flint, Michigan happened, its lasting effects, and the lengthy efforts it took to correct it.","Male","Black",2116,7.8,NA,0,1,1
81022003,"TV Show","The Boulet Brothers Dragula","","Boulet Brothers","United States",2019,2019,"TV-MA","2 Seasons","Reality TV","Ten queens must slay the competition and put their fiercest, filthiest faces forward for the chance to be crowned the world's next drag supermonster.","","",554,7.7,NA,3,6,2
80039644,"Movie","(T)ERROR","Lyric R. Cabral, David Felix Sutcliffe","","United States",2016,2015,"NR","84 min","Documentaries","This real-life look at FBI counterterrorism operations features access to both sides of a sting: the government informant and the radicalized target.","Male & Female","Ethnic & White",33506,6.6,91,3,5,1
60010836,"Movie","Rocky III","Sylvester Stallone","Sylvester Stallone, Talia Shire, Burt Young, Carl Weathers, Burgess Meredith, Tony Burton, Mr. T, Hulk Hogan, Ian Fried","United States",2019,1982,"PG","100 min","Dramas, Sports Movies","After taking a pounding from a powerful young fighter, humbled world champ Rocky Balboa turns to ex-rival Apollo Creed for help in regaining his form.","Male","White",166253,6.8,64,0,0,1
70202577,"TV Show","Ken Burns: The Civil War","Ken Burns","Sam Waterston, Julie Harris, Jason Robards, Morgan Freeman, Paul Roebling, Garrison Keillor, George Black, David McCullough, Arthur Miller, Christopher Murney, Charles McDowell, Horton Foote, George Plimpton, Philip Bosco, Terry Courier, Jody Powell, Studs Terkel","United States",2017,1990,"TV-14","1 Season","Docuseries","Ken Burns's documentary depicts the action of famous Civil War battles, and relates the stories of soldiers, generals and a beleaguered president.","Male","White",12542,9,100,0,0,2
80231156,"Movie","Kevin Hart's Guide to Black History","Tom Stern","Kevin Hart, Saniyya Sidney, Lil Rel Howery, Eoghan Thomas Murphy, Tiffany Haddish, Al Shearer, Lonnie Chavis, Alphonso Mcauley, Nika Williams, Barry Brewer, Greg Germann, John Ennis, Jay Johnston","United States",2019,2019,"TV-PG","63 min","Children & Family Movies, Comedies","Kevin Hart highlights the fascinating contributions of black history’s unsung heroes in this entertaining – and educational – comedy special.","Male","White",1067,5.4,NA,0,0,1
80214582,"Movie","Patient Seventeen","Jeremy Kenyon Lockyer Corbell","","United States",2018,2017,"TV-14","68 min","Documentaries","A surgeon claims to remove high tech microchips that aliens used to manipulate the human race. This documentary seeks to separate fact from fiction.","Male","White",594,3.5,NA,0,0,1
70039187,"Movie","Yours, Mine and Ours","Raja Gosnell","Dennis Quaid, Rene Russo, Sean Faris, Katija Pevec, Dean Collins, Tyler Patrick Jones, Haley Ramm, Brecken Palmer, Bridger Palmer, Ty Panitz","United States",2019,2005,"PG","88 min","Children & Family Movies, Comedies","When a father of eight and a mother of 10 prepare to wed, the couple's children attempt to sabotage the union in this remake of a 1968 comedy.","Male","White",7412,5.5,6,0,0,1
80158485,"Movie","Step Sisters","Charles Stone III","Megalyn Echikunwoke, Eden Sher, Lyndon Smith, Gage Golightly, Matt McGorry, Marque Richardson, Alessandra Torresani, Naturi Naughton, Nia Jervier, Robert Curtis Brown","United States",2018,2018,"TV-14","108 min","Comedies","With her Harvard Law dreams on the line, a black sorority leader agrees to help a rhythmically challenged sisterhood win a step dance championship.","Male","White",3672,5.4,22,0,0,1
80134814,"Movie","Sustainable","Matt Wechsler","","United States",2017,2016,"TV-G","92 min","Documentaries","Chef Rick Bayless, farmers and others discuss the history leading to the sustainable food movement and how it could change what we eat in the future.","Male","White",513,7.3,NA,0,0,1
70113003,"Movie","My Sister's Keeper","Nick Cassavetes","Cameron Diaz, Abigail Breslin, Alec Baldwin, Jason Patric, Sofia Vassilieva, Joan Cusack, Heather Wahlquist, Thomas Dekker, Evan Ellingson, David Thornton","United States",2019,2009,"PG-13","109 min","Dramas","A former defense attorney finds herself back in court when she and her husband are sued for medical emancipation by their 11-year-old daughter.","Male","White",87234,7.4,48,0,0,1
80152745,"Movie","The Hurt Business","Vlad Yudin","Kevin Costner","United States",2017,2016,"PG-13","111 min","Documentaries, Sports Movies","Featuring legendary and up-and-coming MMA fighters, this documentary details the history of the brutal sport and the fighters' struggles and triumphs.","Male","White",879,6.4,NA,0,0,1
81087761,"Movie","Roll Red Roll","Nancy Schwartzman","","United States",2019,2018,"TV-MA","80 min","Documentaries","This compelling documentary follows the 2012 Steubenville, Ohio rape case, putting social media and high school football culture in the spotlight.","Female","White",1089,7.2,100,1,0,1
80175685,"TV Show","The Standups","","Nate Bargatze, Fortune Feimster, Deon Cole, Nikki Glaser, Beth Stelling, Dan Soder","United States",2018,2018,"TV-MA","2 Seasons","Stand-Up Comedy & Talk Shows, TV Comedies","Comedy's freshest voices take the stage in LA for six half-hour specials packed with sly jokes, hilarious anecdotes and awkward confessions.","","",896,6.7,100,3,6,2
80104240,"Movie","Rainbow Time","Linas Phillips","Linas Phillips, Melanie Lynskey, Timm Sharp, Tobin Bell, Jay Duplass, Lauren Weedman, Artemis Pebdani, Reagan Yates, Austin Fryberger","United States",2016,2016,"NR","92 min","Comedies, Dramas, Independent Movies","A developmentally disabled man obsessed with the Fonz, guns and all things kinky poses a challenge for his arrogant brother when he moves in with him.","Male","White",520,5.9,67,0,0,1
80058852,"TV Show","Project Mc²","","Mika Abdalla, Genneya Walton, Victoria Vida, Ysa Penarejo, Belle Shouse, Alyssa Lynch, Danica McKellar, Maddie Phillips, Sarah Desjardins","United States",2017,2017,"TV-Y7","6 Seasons","Kids' TV","Teenage spy McKeyla teams up with three other super-smart girls to become secret agents who use their science and tech skills to save the day.","","",650,5.9,NA,3,6,2
80115673,"Movie","Reggie Watts: Spatial","Benjamin Dickinson","Reggie Watts","United States",2016,2016,"TV-MA","62 min","Music & Musicals, Stand-Up Comedy","The comic innovator delivers a surreal set blending experimental songs, jokes about grits, guns and drugs, and other improvised comedy adventures.","Male","White",430,6.1,NA,0,0,1
80065220,"Movie","French Dirty","Wade Allain-Marcus, Jesse Allain-Marcus","Wade Allain-Marcus, Arjun Gupta, Melina Lizette, Elsa Biedermann, Katie Blake, Santana Dempsey","United States",2016,2015,"NR","72 min","Dramas, Independent Movies","An aimless, unemployed millennial hangs out with his pals and resists growing up, until an affair with his best friend's girl forces him to change.","Male & Female","White",171,5.3,NA,3,0,1
70066433,"Movie","Next","Lee Tamahori","Nicolas Cage, Julianne Moore, Jessica Biel, Thomas Kretschmann, Tory Kittles, José Zúñiga, Jim Beaver, Jason Butler Harner, Michael Trucco, Enzo Cilenti","United States",2019,2007,"PG-13","96 min","Action & Adventure, Sci-Fi & Fantasy","Las Vegas magician Cris can see a few minutes into the future and an FBI agent wants his help thwarting a nuclear attack.","Male","White",144500,6.2,28,0,0,1
80231903,"Movie","In the Shadow of the Moon","Jim Mickle","Boyd Holbrook, Michael C. Hall, Cleopatra Coleman, Bokeem Woodbine, Rudi Dharmalingam, Rachel Keller","United States",2019,2019,"TV-MA","116 min","Dramas, Sci-Fi & Fantasy, Thrillers","A Philadelphia detective slowly unravels as he nurses a lifelong obsession with an enigmatic female serial killer whose crimes defy explanation.","Male","White",32626,6.2,59,0,0,1
22469949,"Movie","Now and Then","Lesli Linka Glatter","Christina Ricci, Rosie O'Donnell, Thora Birch, Melanie Griffith, Gaby Hoffmann, Demi Moore, Ashleigh Aston Moore, Rita Wilson, Janeane Garofalo, Hank Azaria, Bonnie Hunt, Cloris Leachman","United States",2019,1995,"PG-13","102 min","Dramas","Waxing nostalgic about the bittersweet passage from childhood to puberty, four childhood girlfriends recall the magical summer of 1970.","Female","White",26065,6.8,28,1,0,1
80011539,"TV Show","VeggieTales in the House","","Phil Vischer, Mike Nawrocki, Rob Paulsen, Tress MacNeille","United States",2016,2016,"TV-Y","4 Seasons","Kids' TV","Bob the Tomato, Larry the Cucumber and their Veggie pals venture beyond the kitchen counter in these playful adventures with Christian themes.","","",223,4.6,NA,3,6,2
80185322,"Movie","Lynne Koplitz: Hormonal Beast","Marcus Raboy","Lynne Koplitz","United States",2017,2017,"TV-MA","51 min","Stand-Up Comedy","Unabashed comedian Lynne Koplitz offers a woman's take on being crazy, the benefits of childlessness and the three things all men really want.","Male","White",340,6.1,NA,0,0,1
70044256,"Movie","Jim Gaffigan: Beyond the Pale","Michael Drumm","Jim Gaffigan","United States",2016,2005,"TV-14","72 min","Stand-Up Comedy","Comedian Jim Gaffigan cuts loose on a variety of topics, including Hot Pockets, holidays, Catholicism and his favorite activity: doing nothing.","Male","White",3427,8,NA,0,0,1
70153408,"TV Show","Twin Peaks","","Kyle MacLachlan, Michael Ontkean, Mädchen Amick, Dana Ashbrook, Richard Beymer, Lara Flynn Boyle, Sherilyn Fenn, Warren Frost, Peggy Lipton, James Marshall, Everett McGill, Jack Nance, Joan Chen, Kimmy Robertson, Michael Horse, Piper Laurie, Harry Goaz, Eric DaRe, Wendy Robie, Ray Wise, Sheryl Lee, Russ Tamblyn, Don S. Davis, Chris Mulkey, Gary Hershberger, Grace Zabriskie","United States",2017,1990,"TV-MA","2 Seasons","Classic & Cult TV, Crime TV Shows, TV Dramas","""Who killed Laura Palmer?"" is the question on everyone's lips in a secretive small town, but as an eccentric FBI agent learns, the answer isn't easy.","Male","White",164480,8.8,89,0,0,2
80049277,"TV Show","Ash vs. Evil Dead","","Bruce Campbell, Lucy Lawless, Ray Santiago, Dana DeLorenzo, Jill Marie Jones","United States",2019,2018,"TV-MA","3 Seasons","TV Action & Adventure, TV Comedies, TV Horror","Thirty years later, Ash Williams – demon hunter par excellence – is back to battle a new Deadite plague. He may have lost a hand, but not his touch.","Male","White",61444,8.4,99,0,0,2
709163,"Movie","Logan's Run","Michael Anderson","Michael York, Richard Jordan, Farrah Fawcett, Jenny Agutter, Peter Ustinov, Roscoe Lee Browne, Randolph Roberts, Gary Morgan, Greg Lewis","United States",2019,1976,"PG","118 min","Action & Adventure, Classic Movies, Cult Movies","In the 23rd century, inhabitants of a domed city exist in a world filled with life's pleasures – but no one is allowed to live past the age of 30.","Male","White",49806,6.8,61,0,0,1
70243445,"Movie","Hit & Run","David Palmer, Dax Shepard","Kristen Bell, Dax Shepard, Kristin Chenoweth, Tom Arnold, Bradley Cooper, Jess Rowland, Ryan Hansen, Beau Bridges, Michael Rosenbaum, David Koechner, Joy Bryant","United States",2019,2012,"R","100 min","Action & Adventure, Comedies, Romantic Movies","Determined to get his fiancée to L.A. to take advantage of an amazing opportunity, Charlie breaks out of the witness protection program to drive her.","Male","White",33631,6.1,48,0,0,1
80235524,"Movie","Super Monsters Save Christmas","Steve Ball","Elyse Maloway, Vincent Tong, Erin Mathews, Andrea Libman, Alessandro Juliani, Nicole Anthony, Diana Kaarina, Ian James Corlett, Britt McKillip, Kathleen Barr, Gigi Saul Guerrero, Brian Drummond","United States",2019,2019,"TV-Y","24 min","Children & Family Movies","It's Christmas Eve in Pitchfork Pines, and the Super Monsters are joining forces to deck the halls, find Santa's missing reindeer and save the holiday!","Male","White",41,4.5,NA,0,0,1
80201750,"TV Show","Deep Undercover Collection","","Dave B. Mitchell","United States",2018,2017,"TV-14","3 Seasons","Crime TV Shows, Docuseries","Former FBI agent Joe Pistone, the real-life ""Donnie Brasco,"" hosts this series that reveals the true stories of undercover crime-fighting operations.","","",79,7.2,NA,3,6,2
70173046,"Movie","Young Adult","Jason Reitman","Charlize Theron, Patton Oswalt, Patrick Wilson, Elizabeth Reaser, Jill Eikenberry, Mary Beth Hurt, Collette Wolfe, Richard Bekins, Kate Nowlin","United States",2019,2011,"R","94 min","Comedies, Dramas, Independent Movies","When a divorced writer gets a letter from an old boyfriend announcing his wife's had a baby, she returns to her hometown to reconnect with her ex.","Male","White",77464,6.2,80,0,0,1
80048977,"Movie","The Invitation","Karyn Kusama","Logan Marshall-Green, Emayatzy Corinealdi, Aiden Lovekamp, Michelle Krusiec, Mike Doyle, Jordi Vilasuso, Jay Larson, Marieh Delfino, Tammy Blanchard, Michiel Huisman, Lindsay Burdge, John Carroll Lynch","United States",2016,2015,"NR","100 min","Horror Movies, Independent Movies, Thrillers","A man accepts an invitation to a dinner party hosted by his ex-wife, an unsettling affair that reopens old wounds and creates new tensions.","Female","White",82262,6.6,88,1,0,1
60020891,"Movie","Blow","Ted Demme","Johnny Depp, Penélope Cruz, Franka Potente, Rachel Griffiths, Paul Reubens, Jordi Mollà, Cliff Curtis, Miguel Sandoval, Ethan Suplee, Ray Liotta","United States",2019,2001,"R","123 min","Dramas","Cocaine smuggler George rises from poverty to become one of the biggest drug dealers in America before his eventual downfall.","Male","White",232647,7.6,55,0,0,1
80216665,"TV Show","Rhythm + Flow","","Cardi B, Chance The Rapper, T.I.","United States",2019,2019,"TV-MA","1 Season","Reality TV","In this music competition show, judges Tip “T.I.” Harris, Cardi B and Chance the Rapper hit the streets to find the next rap superstar.","","",1105,7.6,92,3,6,2
80225024,"Movie","The Competition","Harvey Lowry","Thora Birch, Chris Klein, Claire Coffee, David Blue, Kelsey Tucker, Michael Draper, Jason Tobias, Gabrielle Stone, Catherine Johnson, Tiffany Fallon","United States",2019,2018,"TV-14","103 min","Comedies, Romantic Movies","After developing an ""infidelity formula"" said to repel cheating, a popular blogger crosses paths with a charming lawyer willing to put it to the test.","Male","White",1075,4.4,17,0,0,1
60033787,"Movie","An American Tail: The Treasures of Manhattan Island","Larry Latham","Thomas Dekker, Dom DeLuise, Pat Musick, Nehemiah Persoff, Erica Yohn, Lacey Chabert, Elaine Bilstad, Rene Auberjonois, David Carradine, Sherman Howard, Tony Jay, Richard Karron, John Kassir, Ron Perlman","United States",2018,2000,"G","79 min","Children & Family Movies","When Fievel and friends go hunting for buried treasure beneath the ruins of an old subway tunnel, they stumble onto something surprising.","Male","White",1551,5.9,NA,0,0,1
80242926,"Movie","The Princess Switch","","Vanessa Hudgens, Sam Palladio, Nick Sagar, Suanne Braun, Mark Fleischmann, Amy Griffiths, Sara Stewart, Pavel Douglas, Robin Soans, Calliope Taylor, Natali Yura, Alexa Adeosun","United States",2018,2018,"TV-PG","102 min","Children & Family Movies, Dramas, Romantic Movies","When a down-to-earth Chicago baker and a soon-to-be princess discover they look like twins, they hatch a Christmastime plan to trade places.","","",17515,6,75,3,6,1
1181488,"Movie","As Good as It Gets","James L. Brooks","Jack Nicholson, Helen Hunt, Greg Kinnear, Cuba Gooding Jr., Skeet Ulrich, Shirley Knight, Yeardley Smith, Lupe Ontiveros","United States",2020,1997,"PG-13","139 min","Comedies, Romantic Movies","The structured world of a sour, obsessive-compulsive author crumbles when he's drawn into the lives of a stressed-out single mom and his gay neighbor.","Male","White",265101,7.7,85,0,0,1
80203919,"Movie","Adel Karam: Live from Beirut","","Adel Karam","United States",2018,2018,"TV-MA","59 min","Stand-Up Comedy","From Casino du Liban, Lebanese actor and comedian Adel Karam delivers earthy punchlines on kissing norms, colonoscopies and a porn star named Rocco.","","",118,5.2,NA,3,6,1
81003033,"TV Show","QB1: Beyond the Lights","","","United States",2019,2019,"TV-14","3 Seasons","Docuseries","This riveting series follows three star high school quarterbacks as they play their final season before moving on to Division I college football.","","",567,7.8,NA,3,6,2
60023597,"Movie","Men in Black II","Barry Sonnenfeld","Tommy Lee Jones, Will Smith, Rip Torn, Lara Flynn Boyle, Johnny Knoxville, Rosario Dawson, Tony Shalhoub, Patrick Warburton, Jack Kehler, David Cross","United States",2019,2002,"PG-13","88 min","Action & Adventure, Comedies, Sci-Fi & Fantasy","Will Smith and Tommy Lee Jones reprise their roles as two highly secretive and unofficial government agents dealing with all things evil and alien.","Male","White",331323,6.2,39,0,0,1
81036199,"Movie","Still LAUGH-IN: The Stars Celebrate","","Lily Tomlin, Tiffany Haddish, Neil Patrick Harris, Michael Douglas, Snoop Dogg, Billy Crystal, Chelsea Handler, Jay Leno, Rita Wilson, Bill Maher, Tony Hale, Rita Moreno, Bobby Moynihan, Michael Rapaport, Mary McCormack, Rob Riggle, Jon Lovitz, Kenya Barris, Ruth Buzzi, Jo Anne Worley, Loni Anderson, Maria Bamford, Margaret Cho, Deon Cole, Taye Diggs, Ron Funches, Nikki Glaser, Jameela Jamil, Natasha Leggero, Loni Love, Cheri Oteri, Russell Peters, Jeff Ross, Lisa Ann Walter","United States",2019,2019,"TV-MA","61 min","Comedies","This celebration of the groundbreaking comedy show ""Laugh-In"" stars Lily Tomlin, Snoop Dogg, Billy Crystal, Tiffany Haddish, Neil Patrick Harris and more.","","",475,5,NA,3,6,1
80044126,"Movie","D.L. Hughley: Clear","Jay Chapman","D.L. Hughley","United States",2017,2014,"TV-MA","59 min","Stand-Up Comedy","In this 2014 standup special filmed in San Francisco, comedic genius D.L. Hughley entertains with his hilarious take on current affairs and more.","Male","White",203,6.7,NA,0,0,1
81098586,"TV Show","The Mind, Explained","","Emma Stone","United States",2019,2019,"TV-14","1 Season","Docuseries, Science & Nature TV","Ever wonder what's happening inside your head? From dreaming to anxiety disorders, discover how your brain works with this illuminating series.","","",2658,8.1,NA,3,6,2
